MonitoringSite,obsYear,species_full,species_code,28-may,29-may,30-may,31-may,01-jun,02-jun,03-jun,04-jun,05-jun,06-jun,07-jun,08-jun,09-jun,10-jun,11-jun,12-jun,13-jun,14-jun,15-jun,16-jun,17-jun,18-jun,19-jun,20-jun,21-jun,22-jun,23-jun,24-jun,25-jun,26-jun,27-jun,28-jun,29-jun,30-jun,01-jul,02-jul,03-jul,04-jul,05-jul,06-jul,07-jul,08-jul,09-jul,10-jul,11-jul,12-jul,13-jul,14-jul,15-jul,16-jul,17-jul,18-jul,19-jul,20-jul,21-jul,22-jul,23-jul,24-jul,25-jul,26-jul,27-jul,28-jul,29-jul,30-jul,31-jul,01-aug,02-aug,03-aug
East Bay Mainland,2018,Red-throated Loon,RTLO,,,,,,0,0,0,0,0,0,0,0,0,2,0,0,3,6,5,8,8,20,22,8,12,30,29,,12,22,26,19,20,15,16,17,19,27,20,,19,19,20,36,25,19,17,12,19,15,19,30,17,19,15,,11,,,,,,,,,,
East Bay Mainland,2018,Ruddy Turnstone,RUTU,,,,,,0,0,0,0,0,2,0,1,0,2,2,4,2,9,6,1,4,0,5,0,0,3,4,,1,4,2,10,15,8,5,0,8,6,1,,0,6,0,7,1,1,0,4,2,3,0,0,0,0,0,,0,,,,,,,,,,
East Bay Mainland,2018,Sandhill Crane,SACR,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,2,0,6,0,0,2,2,1,,1,2,7,4,1,2,3,8,0,6,0,,2,4,2,15,10,3,0,2,0,2,10,3,8,3,4,,0,,,,,,,,,,
East Bay Mainland,2018,Sabine's Gull,SAGU,,,,,,0,0,0,0,0,0,0,0,0,0,2,4,0,2,8,0,5,5,17,0,13,11,16,,8,20,8,14,12,11,11,0,46,11,2,,0,84,0,29,2,4,0,16,0,0,0,1,0,0,0,,0,,,,,,,,,,
East Bay Mainland,2018,Sanderling,SAND,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,
East Bay Mainland,2018,Semipalmated Plover,SEPL,,,,,,0,0,0,0,0,0,0,6,6,4,2,2,0,6,1,0,0,0,2,0,0,2,4,,1,1,2,5,3,7,7,0,9,7,1,,0,5,0,6,2,4,2,5,4,2,0,2,1,0,0,,1,,,,,,,,,,
East Bay Mainland,2018,Semipalmated Sandpiper,SESA,,,,,,0,0,0,0,0,0,0,0,2,2,3,3,2,4,1,4,0,0,2,0,0,1,2,,0,0,1,1,1,0,2,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,0,,,,,,,,,,
East Bay Mainland,2018,Shorebird sp,SHOR,,,,,,0,0,0,3,5,0,0,6,29,30,0,10,3,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,
East Bay Mainland,2018,Snow Bunting,SNBU,,,,,,4,2,4,2,4,18,18,15,8,4,5,3,8,4,2,2,4,4,5,2,0,5,12,,4,2,8,12,13,13,9,2,8,7,3,,3,7,4,9,8,7,3,6,4,6,4,4,1,1,1,,1,,,,,,,,,,
East Bay Mainland,2018,Snow Goose,SNGO,,,,,,250,120,80,60,20,275,2200,1200,180,150,85,120,125,85,150,51,45,55,60,40,40,68,194,,58,334,202,244,145,80,142,90,50,52,27,,42,13,9,15,18,1,5,0,0,0,44,0,0,0,0,,0,,,,,,,,,,
East Bay Mainland,2018,Snowy Owl,SNOW,,,,,,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,2,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,,0,,,,,,,,,,
East Bay Mainland,2018,Short-tailed Weasel,ST weasel,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,,,,,,,,,,
East Bay Mainland,2018,Stilt Sandpiper,STSA,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,
East Bay Mainland,2018,Thayer's Gull,THGU,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,
East Bay Mainland,2018,Tundra Swan,TUSW,,,,,,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,3,0,2,3,0,0,2,0,,0,0,0,0,0,3,2,0,0,0,0,,2,3,1,0,1,1,2,1,3,1,1,1,1,1,1,,0,,,,,,,,,,
East Bay Mainland,2018,White-rumped Sandpiper,WRSA,,,,,,0,0,0,0,0,0,0,30,26,18,35,19,20,22,24,11,14,12,17,3,11,30,35,,23,50,48,33,57,34,42,27,50,37,33,,22,58,18,55,29,12,11,60,14,15,1,11,8,7,0,,3,,,,,,,,,,
East Bay Mainland,2019,American Golden-Plover,AMGP,,,,,,,,,1,,,1,7,2,,,,2,,,8,5,4,,4,,2,2,1,,1,1,,,,,,,,2,3,,,1,,,,2,,2,,,,,,,,,,,,,,,,,,
East Bay Mainland,2019,Arctic Fox,arctic fox,,,,,,,,,1,,,,,,1,1,,,1,,,1,1,1,1,1,1,1,3,,,1,,,,,,,2,1,2,,3,,,,,1,1,1,,1,,,,,,,,,,,,,,,,
East Bay Mainland,2019,Arctic Tern,ARTE,,,,,,,,,,,,,3,7,,,,,,,1,,53,,51,,3,4,,23,24,2,7,,2,,6,,4,15,,34,14,8,10,7,,5,29,29,3,26,17,,,18,,,,,,,,,,,,
East Bay Mainland,2019,Barn Swallow,BARS,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Bay Mainland,2019,Baird's Sandpiper,BASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
East Bay Mainland,2019,Black-bellied Plover,BBPL,,,,,,,,,2,5,7,12,22,12,6,5,7,4,3,3,9,5,9,1,7,,2,7,5,6,5,6,4,8,6,,4,8,6,10,8,11,7,7,7,4,,10,8,10,3,10,10,,,7,,,,,,,,,,,,
East Bay Mainland,2019,Bearded Seal,bearded seal,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,
East Bay Mainland,2019,Beluga,beluga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,20,,,29,,,,,,,,,,,,,,,,
East Bay Mainland,2019,Brant,BRAN,,,,,,,,,,,,,,,,,,,,,,4,27,,2,,10,7,3,61,19,,11,,24,,7,,4,36,10,50,50,22,22,14,,,19,4,,8,6,,,,,,,,,,,,,,,
East Bay Mainland,2019,Cackling Goose,CACG,,,,,,9,6,6,42,10,164,74,26,61,6,10,18,10,17,13,35,32,42,4,38,12,59,35,30,40,55,24,23,15,67,,23,33,23,38,60,75,40,28,17,14,,15,23,11,4,17,6,,,,,,,,,,,,,,,
East Bay Mainland,2019,Calidris sp,CALI,,,,,,,,,,,3,,,15,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,
East Bay Mainland,2019,Canada Goose,CANG,,,,,,,,,,,,,,,,,,,,,1,,,,,12,4,,4,1,3,,1,2,,,,,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
East Bay Mainland,2019,Caribou,caribou,,,,,,,,2,3,2,7,1,1,6,1,1,1,2,4,6,5,2,4,2,6,2,7,4,6,7,6,9,5,7,9,,6,13,5,7,,7,10,9,5,5,,8,9,12,,12,14,,,14,,,,,,,,,,,,
East Bay Mainland,2019,Common Eider,COEI,,,,,,,,2,,,2,9,,10,,,6,,,,,,6,,,,,,1,6,7,,3,,2,,2,,6,47,1,46,12,11,12,4,,12,36,18,8,4,9,,,,,,,,,,,,,,,
East Bay Mainland,2019,Common Raven,CORA,,,,,,,2,,,,,,1,,2,1,,,,,,,,,,,,,1,1,,,,,,,,,1,2,,1,,,,,,,,,2,,,,,2,,,,,,,,,,,,
East Bay Mainland,2019,Dunlin,DUNL,,,,,,,,,,,4,4,,3,4,1,4,1,,,5,5,3,1,5,3,8,2,5,2,1,2,2,3,,,,3,,1,1,2,2,,2,,,,,1,,,,,,,,,,,,,,,,,,
East Bay Mainland,2019,Greenland Collared Lemming,GC lemming,,,,,,,,,,,,,,5,2,,,,1,,,1,1,,,,1,,,,,1,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
East Bay Mainland,2019,Goose sp,GOOS,,,,,,,,,,,20,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Bay Mainland,2019,Greater White-fronted Goose,GWFG,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Bay Mainland,2019,Green-winged Teal,GWTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Bay Mainland,2019,Hawk sp,hawk sp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Bay Mainland,2019,Herring Gull,HERG,,,,,,16,15,15,8,12,18,32,13,29,4,5,15,13,8,12,31,47,61,4,68,20,62,30,43,55,59,39,30,46,52,,28,36,36,60,60,79,48,41,34,33,,26,52,39,40,35,22,,,13,,,,,,,,,,,,
East Bay Mainland,2019,Horned Lark,HOLA,,,,,,,,,2,,2,2,,,2,,,2,,,,4,4,1,4,2,3,2,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Bay Mainland,2019,King Eider,KIEI,,,,,,,1,12,5,4,10,27,17,46,15,8,25,8,12,26,43,54,69,8,46,18,33,32,51,61,53,33,34,36,24,,24,18,19,72,40,68,48,85,24,12,,13,27,11,13,33,24,,,10,,,,,,,,,,,,
East Bay Mainland,2019,Lapland Longspur,LALO,,,,,,,,,8,,19,14,7,18,12,8,19,12,3,7,21,26,14,2,27,15,7,18,25,8,17,19,8,18,17,,9,11,23,37,25,17,17,15,11,9,,2,2,,,2,4,,,12,,,,,,,,,,,,
East Bay Mainland,2019,Loon sp,LOON,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Bay Mainland,2019,Long-tailed Duck,LTDU,,,,,,,,,,,,,2,,,,,,,,,,3,,4,,,3,2,,2,,3,2,,,,,,2,2,7,4,,4,,,,,,,3,,,,,,,,,,,,,,,,
East Bay Mainland,2019,Long-tailed Jaeger,LTJA,,,,,,,,,,,,,1,,,,2,,,,,1,1,,,,,,2,,1,,,1,,,,,,5,,1,2,,,,,,2,,,,,,,,,,,,,,,,,,,
East Bay Mainland,2019,Northern Pintail,NOPI,,,,,,,3,,,,1,,,3,1,,,,,2,3,10,6,,19,1,2,5,7,15,6,3,4,1,10,,,3,2,14,2,19,2,12,,,,,1,5,,1,,,,,,,,,,,,,,,,
East Bay Mainland,2019,Parasitic Jaeger,PAJA,,,,,,,,,2,,,1,2,2,4,4,6,1,,2,9,7,14,2,11,4,11,9,7,6,8,15,3,8,4,,7,13,8,18,14,22,22,8,5,9,,12,5,12,6,7,7,,,9,,,,,,,,,,,,
East Bay Mainland,2019,Pacific Loon,PALO,,,,,,,,,,,,,,,7,4,5,3,,2,11,12,10,2,18,4,4,4,3,5,8,1,5,4,4,,1,,4,5,4,4,5,2,5,2,,4,2,4,3,3,8,,,4,,,,,,,,,,,,
East Bay Mainland,2019,Peregrine Falcon,PEFA,,,,,,,,,1,1,,,,,1,,1,,,1,2,,,,,,1,,,,1,1,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
East Bay Mainland,2019,Pectoral Sandpiper,PESA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
East Bay Mainland,2019,Pluvialis sp,PLOV,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Bay Mainland,2019,Polar Bear,polar bear,,,,,,,,,,,,,,,,,,,,1,,,3,,,,,,,,,,,,,,2,,,,,,,1,2,,,1,,,1,1,,,,,,,,,,,,,,,,
East Bay Mainland,2019,Purple Sandpiper,PUSA,,,,,,,,,,,,,,,,,,,,,1,,2,,1,,,,1,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
East Bay Mainland,2019,Red-breasted Merganser,RBME,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Bay Mainland,2019,Red Knot,REKN,,,,,,,,,1,,,,,7,,,2,,,,,,,,,,,,,,,,,,,,1,,,,,3,,,2,,,,,,,1,,,,1,,,,,,,,,,,,
East Bay Mainland,2019,Red Phalarope,REPH,,,,,,,3,1,,,3,,4,10,1,,4,2,,,10,8,14,,5,4,8,5,10,9,16,11,14,9,12,,12,8,6,16,6,11,2,4,3,1,,7,1,5,1,,3,,,2,,,,,,,,,,,,
East Bay Mainland,2019,Ringed Seal,ringed seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,6,4,2,,1,,,,,,,,,,,,,,,,,,,,,,
East Bay Mainland,2019,Rough-legged Hawk,RLHA,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Bay Mainland,2019,Red-necked Phalarope,RNPH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Bay Mainland,2019,Ross' Goose,ROGO,,,,,,,,,2,2,28,24,6,12,21,,,2,20,18,28,16,14,,3,2,1,2,,,3,3,18,,3,,5,5,4,14,,17,4,2,4,4,,,,,,,,,,,,,,,,,,,,,,
East Bay Mainland,2019,Red-throated Loon,RTLO,,,,,,,,,,,1,6,7,12,10,9,20,16,22,23,37,21,23,2,20,8,11,7,22,26,22,16,22,25,21,,21,26,29,60,35,62,41,28,30,11,,25,24,25,6,40,23,,,23,,,,,,,,,,,,
East Bay Mainland,2019,Ruddy Turnstone,RUTU,,,,,,,,,,,,,,3,,,2,,,,,2,14,,2,,2,3,,10,4,,6,,,,6,2,,10,3,29,12,15,10,2,,5,25,10,4,12,8,,,3,,,,,,,,,,,,
East Bay Mainland,2019,Sandhill Crane,SACR,,,,,,,,4,2,2,2,2,,2,,1,3,,1,2,9,4,1,1,4,1,,,3,3,4,2,1,2,2,,,,,2,3,2,,,1,,,,,,,,,,,,,,,,,,,,,,,
East Bay Mainland,2019,Sabine's Gull,SAGU,,,,,,,,,,,14,,16,7,,,4,,,,,,26,,9,,2,2,3,8,45,,11,,4,,4,,2,6,4,28,11,14,6,2,,4,13,10,3,12,11,,,9,,,,,,,,,,,,
East Bay Mainland,2019,Sanderling,SAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,
East Bay Mainland,2019,Seal sp,seal sp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Bay Mainland,2019,Semipalmated Plover,SEPL,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,1,1,,2,,,,,,,2,,3,,2,4,,,1,4,4,,4,3,,,5,,,,,,,,,,,,
East Bay Mainland,2019,Semipalmated Sandpiper,SESA,,,,,,,,,,,,,,3,1,,,,,,,,,,,1,,,,,,,1,,,,,,,,,1,1,3,,,,,10,,,5,,,,,,,,,,,,,,,,
East Bay Mainland,2019,Snow Bunting,SNBU,,,,,,2,2,2,2,1,5,2,2,5,6,,6,4,,,4,2,,1,,1,1,2,4,5,5,5,4,2,5,,3,2,1,4,1,4,3,5,5,1,,1,,1,,,,,,,,,,,,,,,,,,
East Bay Mainland,2019,Snow Goose,SNGO,,,,,,35,38,50,175,125,480,210,95,145,70,24,122,140,87,121,137,180,138,8,108,63,162,95,107,87,145,215,118,110,78,,14,34,37,120,53,114,113,81,12,73,,464,566,503,96,650,800,,,450,,,,,,,,,,,,
East Bay Mainland,2019,Snowy Owl,SNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
East Bay Mainland,2019,Short-tailed Weasel,ST weasel,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Bay Mainland,2019,Thayer's Gull,THGU,,,,,,,,2,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Bay Mainland,2019,Trumpeter Swan,TRSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Bay Mainland,2019,Tundra Swan,TUSW,,,,,,,,,,,1,,,1,,,,,,1,,1,1,,1,,1,,,3,1,,,,,,,,,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,
East Bay Mainland,2019,Eider sp,UNEI,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,200,,,,,,,,,,,,,,,,,,,,,,,,,
East Bay Mainland,2019,White-rumped Sandpiper,WRSA,,,,,,,1,1,,,3,23,21,29,16,9,14,20,3,20,37,52,62,8,36,19,49,48,43,58,69,44,40,38,47,,45,37,52,65,37,82,40,48,32,15,,14,28,50,29,31,16,,,6,,,,,,,,,,,,
East Bay Mainland,2022,American Golden-Plover,AMGP,,,,,,,,,0,2,2,4,0,2,2,4,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
East Bay Mainland,2022,Arctic Fox,arctic fox,,,,,,,,,,1,0,1,0,2,0,1,1,1,0,0,2,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,3,0,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,,,,,1,,,1,,,,,
East Bay Mainland,2022,Arctic Tern,ARTE,,,,,,,,,0,0,0,0,0,0,0,0,15,2,1,5,4,1,15,0,0,14,1,0,12,12,0,0,6,0,22,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,1,,,,,,,,,
East Bay Mainland,2022,Black-bellied Plover,BBPL,,,,,,,,,3,4,3,10,4,5,11,1,4,1,2,1,2,9,6,2,5,7,7,0,5,8,4,5,1,0,6,4,2,2,1,0,10,3,0,7,5,9,11,8,2,8,3,0,1,2,0,,,,5,,,4,,,,,,
East Bay Mainland,2022,Bearded Seal,bearded seal,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Bay Mainland,2022,Beluga,beluga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,3,,,,,
East Bay Mainland,2022,Black Guillemot,BLGU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,
East Bay Mainland,2022,Brant,BRAN,,,,,,,,,0,0,0,6,5,8,9,0,6,0,0,1,2,2,35,2,4,55,13,2,21,31,1,8,55,2,49,0,0,20,3,1,2,0,0,2,21,4,1,1,2,3,0,0,0,2,0,,,,,,,,,,,,,
East Bay Mainland,2022,Brown Lemming,brown lemming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,1,,,,,,
East Bay Mainland,2022,Cackling Goose,CACG,,,,,,,,,4,36,47,74,34,43,32,19,16,8,19,26,22,37,56,18,45,60,51,12,59,65,10,52,39,12,97,33,14,49,10,0,57,3,0,9,9,6,0,18,3,9,5,2,4,0,0,,,,10,,,,,,,,,
East Bay Mainland,2022,Canada Goose,CANG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,,,,,,,,,,,,,
East Bay Mainland,2022,Caribou,caribou,,,,,,,,,,4,5,3,4,3,3,4,6,4,3,4,5,4,0,0,0,1,1,3,5,0,1,1,5,0,0,0,5,3,1,0,17,5,1,15,9,12,5,8,4,3,7,1,4,6,2,,,2,6,3,6,5,2,,,,,
East Bay Mainland,2022,Common Eider,COEI,,,,,,,,,0,0,0,0,4,0,0,0,6,4,2,4,5,0,45,0,0,4,2,0,11,12,0,2,6,0,4,4,0,5,4,2,4,5,4,8,30,9,18,23,2,1,3,1,2,1,6,,,,5,13,,2,50,,,,,
East Bay Mainland,2022,Common Merganser,COME,,,,,,,,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Bay Mainland,2022,Common Raven,CORA,,,,,,,,,0,1,0,0,0,1,0,0,0,0,0,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,1,1,1,2,2,1,0,0,0,0,1,0,,,,,,,,,,,,,
East Bay Mainland,2022,Dunlin,DUNL,,,,,,,,,2,0,2,3,1,7,5,3,1,1,1,0,0,4,1,1,0,0,1,0,1,2,2,5,4,1,2,3,1,0,1,0,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,,,,,,,,,,,,,
East Bay Mainland,2022,Glaucous Gull,GLGU,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Bay Mainland,2022,Goose sp,GOOS,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Bay Mainland,2022,Herring Gull,HERG,,,,,,,,,0,1,6,14,15,17,20,8,15,4,14,11,13,25,40,13,30,50,21,3,22,30,5,25,30,3,35,24,8,16,20,2,44,15,4,42,42,31,16,47,22,29,37,7,19,3,8,,,,5,10,5,20,18,,,,,
East Bay Mainland,2022,Horned Lark,HOLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
East Bay Mainland,2022,King Eider,KIEI,,,,,,,,,0,3,7,39,22,46,28,25,17,15,23,6,12,31,31,5,25,45,30,8,30,37,19,30,31,2,36,29,9,20,37,15,29,39,7,25,37,0,12,105,36,61,63,3,84,1,43,,,,1,1,,,6,,,,,
East Bay Mainland,2022,Lapland Longspur,LALO,,,,,,,,,0,3,2,6,4,7,7,3,1,1,9,2,10,19,9,4,4,8,9,3,9,11,8,7,6,1,4,10,1,2,15,0,4,3,1,3,1,6,2,4,2,1,1,1,1,1,2,,,,4,3,1,3,5,,,,,
East Bay Mainland,2022,Lemming,lemming,,,,,,,,,,0,0,1,1,2,1,2,1,2,0,0,1,2,1,3,3,0,1,1,2,3,0,1,1,2,1,1,0,0,0,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
East Bay Mainland,2022,Loon sp,LOON,,,,,,,,,,,1,,,,,,,,,,,,,,2,,4,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
East Bay Mainland,2022,Long-tailed Duck,LTDU,,,,,,,,,0,0,0,2,0,0,2,0,0,0,1,0,0,0,5,0,0,1,0,0,1,0,0,0,1,0,0,2,0,0,2,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
East Bay Mainland,2022,Northern Pintail,NOPI,,,,,,,,,0,0,0,2,0,0,0,0,3,0,4,0,2,0,1,0,0,14,1,0,0,15,3,1,1,0,0,5,2,0,0,0,6,0,0,0,32,12,0,4,0,0,0,0,0,0,0,,,,,,,,,,,,,
East Bay Mainland,2022,Parasitic Jaeger,PAJA,,,,,,,,,1,0,0,3,1,2,3,3,0,2,0,1,2,1,1,0,3,4,3,1,2,8,4,6,7,1,9,7,6,4,11,0,12,5,0,8,13,15,13,14,8,8,7,1,4,6,1,,,,4,1,7,9,3,,,,,
East Bay Mainland,2022,Pacific Loon,PALO,,,,,,,,,0,0,0,0,0,0,1,2,0,1,2,0,2,4,4,2,4,4,4,0,10,5,0,5,4,0,3,3,0,4,4,0,0,2,0,11,11,7,2,2,1,1,20,0,1,1,2,,,3,5,6,10,7,5,,,,,
East Bay Mainland,2022,Passerine sp,passerine sp,,,,,,,,,,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Bay Mainland,2022,Peep sp,peep sp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,8,,,1,,25,,,,,,,,,,,,,
East Bay Mainland,2022,Peregrine Falcon,PEFA,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
East Bay Mainland,2022,Pluvialis sp,PLOV,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Bay Mainland,2022,Polar Bear,polar bear,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,1,2,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,,,,1,,1,,,,,,
East Bay Mainland,2022,Purple Sandpiper,PUSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
East Bay Mainland,2022,Red Knot,REKN,,,,,,,,,0,4,2,0,4,5,0,0,1,0,0,0,0,0,2,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,,,2,,,,,,,,,
East Bay Mainland,2022,Red Phalarope,REPH,,,,,,,,,0,0,0,2,0,0,2,3,7,2,9,3,9,19,12,0,4,10,7,2,23,25,11,4,9,0,7,6,10,6,5,1,2,1,0,3,0,2,2,7,0,1,1,1,0,2,0,,,,,,,,,,,,,
East Bay Mainland,2022,Ringed Seal,ringed seal,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
